,area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,ratio_length,perimeter_ratio_major,perimeter_ratio_minor,area_ratio_convex,area_ratio_bbox,peri_over_dia,Finding
6,143,221,300,18.00511386,14.25663844,70.52691193,13.4934523,134.6013986,0.647058824,0.610766822,1.26292842,3.917048928,4.946952412,0.647058824,0.476666667,5.226750751,Covid-19
1,245,313,475,26.63894483,13.0667541,83.84062043,17.66192765,134.3673469,0.782747604,0.871433761,2.038681116,3.147295096,6.416331078,0.782747604,0.515789474,4.746968852,Covid-19
1,198,311,432,33.8424506,13.47707323,86.44974747,15.87770229,233.989899,0.636655949,0.917285673,2.511112764,2.55447658,6.414578746,0.636655949,0.458333333,5.444726568,Covid-19
2,171,409,570,23.28836811,21.00070229,108.8406204,14.75547228,135.497076,0.41809291,0.432220655,1.108932825,4.673604432,5.182713364,0.41809291,0.3,7.376288497,Covid-19
3,273,362,672,30.38527731,12.95118393,100.4619408,18.6438836,141.6336996,0.754143646,0.904613786,2.346138968,3.306270328,7.756969656,0.754143646,0.40625,5.388466423,Covid-19
1,825,1304,2867,75.04879201,22.05244375,230.5868325,32.41022407,143.4230303,0.632668712,0.955854183,3.403196166,3.072492258,10.45629387,0.632668712,0.287757238,7.114632467,Covid-19
2,182,364,400,28.83265297,19.05384084,120.390873,15.22266722,208.2637363,0.5,0.75052466,1.513219997,4.175504525,6.318456944,0.5,0.455,7.90865827,Covid-19
2,161,272,345,24.03003996,15.53382331,99.66904756,14.31752656,138.4534161,0.591911765,0.762970317,1.546949485,4.14768547,6.416259899,0.591911765,0.466666667,6.961331426,Covid-19
3,136,193,391,29.25797813,7.142709114,70.9766594,13.15904928,132.5294118,0.704663212,0.969742867,4.096201828,2.42589078,9.93693825,0.704663212,0.347826087,5.393752836,Covid-19
4,143,245,728,37.55268289,6.79939875,83.04772721,13.4934523,133.1398601,0.583673469,0.983471512,5.5229417,2.211499174,12.21398101,0.583673469,0.196428571,6.154668604,Covid-19
5,1091,1493,2542,76.02386777,23.24006748,250.8711037,37.27069014,131.2007333,0.73074347,0.952129697,3.271241266,3.299899243,10.79476658,0.73074347,0.429189614,6.731056033,Covid-19
6,127,211,352,28.592114,7.755572212,72.14823228,12.71618741,130.5984252,0.601895735,0.96250931,3.686654346,2.523361241,9.302760687,0.601895735,0.360795455,5.673731439,Covid-19
7,137,243,352,23.70587463,11.15327841,78.76955262,13.20733954,130.2773723,0.563786008,0.882407543,2.125462466,3.322786181,7.062457311,0.563786008,0.389204545,5.964074173,Covid-19
8,4352,10613,20025,271.9507429,45.41201056,918.9858941,74.43882387,132.1888787,0.41006313,0.98595924,5.988520208,3.379236564,20.23662645,0.41006313,0.21732834,12.34551873,Covid-19
9,242,312,504,26.72363323,12.6188366,87.59797975,17.55346034,130.5247934,0.775641026,0.881492704,2.117757291,3.277921793,6.941842778,0.775641026,0.48015873,4.990353928,Covid-19
10,640,885,1302,87.29137947,11.17167137,213.3969696,28.54598586,134.10625,0.723163842,0.991776571,7.813636525,2.444651132,19.10161537,0.723163842,0.491551459,7.475550877,Covid-19
2,138,181,270,27.49587784,7.677673228,63.28427125,13.25545387,134.7318841,0.762430939,0.960224256,3.581277429,2.301591228,8.242636717,0.762430939,0.511111111,4.774206292,Covid-19
1,1588,3620,6272,111.545607,42.50966345,441.6406563,44.96559126,133.5371537,0.438674033,0.924535181,2.624005883,3.959283277,10.38918261,0.438674033,0.253188776,9.821746896,Covid-19
2,157,191,252,27.14736601,7.994766738,72.01219331,14.13855044,130.8216561,0.821989529,0.955652984,3.395642037,2.652640159,9.007416434,0.821989529,0.623015873,5.093322234,Covid-19
3,455,540,828,31.89614046,19.73766855,102.9827561,24.06915023,132.9098901,0.842592593,0.785540254,1.61600345,3.228690198,5.217574498,0.842592593,0.549516908,4.278620353,Covid-19
4,376,636,841,30.81021499,26.68421041,166.6101731,21.88008384,131.5691489,0.591194969,0.499899835,1.154623447,5.407627733,6.243773772,0.591194969,0.447086801,7.614695368,Covid-19
6,216,374,851,39.34428133,10.30948178,119.5685425,16.58371917,130.7962963,0.577540107,0.96505904,3.816319984,3.039032318,11.59791977,0.577540107,0.253819036,7.209995613,Covid-19
8,159,250,595,37.07853775,7.148360028,91.74011537,14.22831992,130.9119497,0.636,0.9812401,5.186999201,2.474210714,12.833729,0.636,0.267226891,6.447712444,Covid-19
9,223,302,646,37.45206975,8.421686765,104.3969696,16.85029431,130.5695067,0.738410596,0.974389761,4.447098401,2.787481982,12.39620667,0.738410596,0.345201238,6.195557637,Covid-19
10,173,330,425,24.60772795,15.2183536,104.254834,14.84151075,130.4913295,0.524242424,0.785833611,1.616977014,4.236670455,6.850598741,0.524242424,0.407058824,7.024543241,Covid-19
11,160,231,342,16.85622043,14.33754974,71.80508653,14.27299293,129.13125,0.692640693,0.525847031,1.175669535,4.259856876,5.008183951,0.692640693,0.467836257,5.030835991,Covid-19
12,165,289,520,42.3674707,7.016786727,98.2903679,14.49429284,130.0909091,0.570934256,0.986190096,6.038016025,2.31994892,14.00788876,0.570934256,0.317307692,6.78131517,Covid-19
13,328,475,1044,60.06889823,9.161024626,136.7756493,20.43581588,131.2560976,0.690526316,0.988302141,6.557006523,2.27697949,14.93016937,0.690526316,0.314176245,6.69293803,Covid-19
14,101,136,224,27.24321573,6.549362474,57.52081528,11.34007028,134.3762376,0.742647059,0.970673061,4.159674448,2.111381264,8.782658695,0.742647059,0.450892857,5.072350863,Covid-19
15,538,702,943,42.20291271,18.63129064,136.0121933,26.17255958,134.4460967,0.766381766,0.897276351,2.265163134,3.222815313,7.300202435,0.766381766,0.570519618,5.196747872,Covid-19
1,128508,158628,175273,543.6252133,378.4690323,4185.795344,404.5015048,173.8871821,0.810121794,0.717852936,1.436379643,7.69978147,11.05980936,0.810121794,0.733187656,10.34803405,Covid-19
2,186,226,330,23.69650898,11.92431073,62.6629509,15.3890401,164.4462366,0.82300885,0.864164395,1.987243499,2.644395888,5.255058537,0.82300885,0.563636364,4.071920697,Covid-19
1,274,388,848,51.05810213,8.189815875,128.8111832,18.6779987,130.0109489,0.706185567,0.987051789,6.234340663,2.522835315,15.72821479,0.706185567,0.323113208,6.896412474,Covid-19
2,1352,2954,4860,101.3588627,38.46090379,395.6700936,41.48999716,133.6560651,0.457684496,0.925211098,2.635373919,3.903655614,10.28759219,0.457684496,0.2781893,9.536517731,Covid-19
2,127,145,216,15.75485653,10.98401245,49.07716447,12.71618741,131.992126,0.875862069,0.716893554,1.43434438,3.115049914,4.468054336,0.875862069,0.587962963,3.85942444,Covid-19
3,156,207,276,22.38510591,11.2108651,62.24873734,14.09345128,139.2692308,0.753623188,0.865552587,1.996733142,2.780810491,5.552536469,0.753623188,0.565217391,4.416855467,Covid-19
4,151,165,221,15.53244896,12.70318796,46.38477631,13.86575534,148.6821192,0.915151515,0.575433797,1.222720549,2.986314421,3.651428008,0.915151515,0.683257919,3.345275837,Covid-19
1,136441,199567,213666,524.9031025,501.8754873,5922.704253,416.7998041,176.4713393,0.683685178,0.292943418,1.045883124,11.28342398,11.80114272,0.683685178,0.638571415,14.2099497,Covid-19
2,204,265,442,29.25743506,10.96533432,83.80508653,16.11647812,134.9264706,0.769811321,0.927110558,2.66817538,2.86440306,7.642729725,0.769811321,0.461538462,5.199962789,Covid-19
3,160,242,360,20.30357257,15.18047482,88.80508653,14.27299293,133.725,0.661157025,0.664064761,1.337479414,4.373865053,5.84995447,0.661157025,0.444444444,6.221896624,Covid-19
1,166768,227420,256530,578.8489154,526.330606,5531.35797,460.798885,163.7738415,0.733304019,0.416204297,1.099781979,9.555788777,10.50928429,0.733304019,0.650091607,12.00384408,Covid-19
2,543,823,1023,36.72272942,36.04171179,173.1248917,26.29389801,235.6906077,0.659781288,0.191691927,1.018895263,4.714379743,4.803459189,0.659781288,0.530791789,6.584223137,Covid-19
3,163,163,163,188.2126457,0,161,14.40618082,148.1104294,1,1,0,0.855415423,0,1,1,11.17575866,Covid-19
1,126,160,220,19.71695404,9.095756102,59.11269837,12.66602474,131.2063492,0.7875,0.887235647,2.167709184,2.99806442,6.498931777,0.7875,0.572727273,4.667028496,Covid-19
1,501,726,1116,36.36506138,21.21844151,153.1248917,25.25654394,136.9700599,0.690082645,0.812124436,1.713842242,4.210769509,7.216594658,0.690082645,0.448924731,6.062780879,Covid-19
2,246,385,644,26.19158727,16.8143633,96.84062043,17.6979357,134.8943089,0.638961039,0.766724961,1.557691291,3.697394107,5.7593986,0.638961039,0.381987578,5.471859661,Covid-19
1,372,672,832,72.65004149,9.766177514,200.3380951,21.76338923,136.8360215,0.553571429,0.990923405,7.438943372,2.75757716,20.51346034,0.553571429,0.447115385,9.205280162,Covid-19
2,236,519,1800,74.37833333,7.313337384,161.5035713,17.33448968,135.7584746,0.454720617,0.99515424,10.17023138,2.171379273,22.08342961,0.454720617,0.131111111,9.316892178,Covid-19
4,572,1456,2552,59.45609653,27.97990046,231.8589104,26.98690459,139.3006993,0.392857143,0.88234791,2.1249574,3.89966587,8.286623848,0.392857143,0.224137931,8.591534075,Covid-19
5,595,2383,5940,111.5620846,30.61162944,351.764502,27.52412631,139.0420168,0.249685271,0.961618215,3.6444347,3.153082908,11.49120476,0.249685271,0.10016835,12.78022409,Covid-19
6,33961,54674,88572,505.6911523,125.6628903,2701.058187,207.9434735,149.1451076,0.621154479,0.968632586,4.024188454,5.341319846,21.49447765,0.621154479,0.383428171,12.98938669,Covid-19
7,15180,25875,39248,426.4054305,55.45923022,1845.155554,139.024373,139.2997365,0.586666667,0.991505836,7.688628725,4.327232775,33.27048622,0.586666667,0.3867713,13.27217318,Covid-19
8,200,287,450,24.33358106,12.81840992,87.42640687,15.95769122,137.47,0.696864111,0.850002529,1.898330698,3.592829459,6.820378456,0.696864111,0.444444444,5.478637585,Covid-19
9,159,326,972,60.06528712,5.609743467,115.4264069,14.22831992,140.7044025,0.487730061,0.995629219,10.70731442,1.921682429,20.57605799,0.487730061,0.163580247,8.112441072,Covid-19
10,104,183,612,40.94845974,4.629175546,79.52691193,11.50725478,135.7692308,0.568306011,0.993589433,8.845734911,1.942122181,17.17949798,0.568306011,0.169934641,6.911023822,Covid-19
11,376,660,2323,111.8108235,5.472761033,250.0304833,21.88008384,135.8909574,0.56969697,0.998801396,20.43042311,2.236192128,45.68635133,0.56969697,0.161859664,11.4273092,Covid-19
13,148,262,336,30.13444584,9.98489997,89.21930009,13.72732504,135.5472973,0.564885496,0.943509643,3.018001776,2.960708173,8.935422524,0.564885496,0.44047619,6.499394446,Covid-19
14,115,147,208,15.05164083,10.86480325,50.6629509,12.10051849,130.2695652,0.782312925,0.692065049,1.385357883,3.365942058,4.663034363,0.782312925,0.552884615,4.186841329,Covid-19
15,147,246,420,26.48332922,9.452107172,85.21930009,13.68087033,133.6122449,0.597560976,0.93413961,2.801843942,3.217846948,9.015904977,0.597560976,0.35,6.229084701,Covid-19
16,118,182,252,28.07066204,7.383920119,75.6629509,12.2573352,138.9067797,0.648351648,0.964782858,3.801593406,2.6954459,10.24698936,0.648351648,0.468253968,6.172871154,Covid-19
17,287,526,800,28.44348361,19.67375591,137.1248917,19.11595536,138.989547,0.545627376,0.722205216,1.445757675,4.820959822,6.969939666,0.545627376,0.35875,7.173321401,Covid-19
1,398,748,867,50.36535315,15.4565602,167.8761543,22.51109368,132.3592965,0.532085561,0.951745394,3.258509816,3.333167423,10.86115877,0.532085561,0.45905421,7.457485483,Covid-19
2,22078,28126,37845,391.7310082,78.31248618,1293.90873,167.6621086,150.1586647,0.784967646,0.979813462,5.002152624,3.303054143,16.52238095,0.784967646,0.583379575,7.717359279,Covid-19
3,135,224,253,25.55376277,11.71439249,69.00609665,13.11058117,130.8518519,0.602678571,0.888734939,2.18139889,2.700428006,5.890710654,0.602678571,0.533596838,5.263389607,Covid-19
4,174,225,280,29.45769913,8.500546301,73.45584412,14.88434348,131.3275862,0.773333333,0.957459434,3.46538894,2.493604262,8.641308632,0.773333333,0.621428571,4.935108104,Covid-19
1,141,141,154,15.23762348,11.98652617,41.89949494,13.39876023,173.0567376,1,0.617411776,1.271229318,2.749739485,3.495549449,1,0.915584416,3.127117301,Covid-19
2,29057,39106,63945,416.0845049,102.6754069,1388.643794,192.3447983,165.5674708,0.74303176,0.969075158,4.052426161,3.337408094,13.52459987,0.74303176,0.45440613,7.219554708,Covid-19
2,106,129,182,12.63270547,11.78599129,43.79898987,11.61737456,133.1226415,0.821705426,0.359942631,1.071840727,3.467110825,3.716190587,0.821705426,0.582417582,3.770128064,Covid-19
1,96284,142224,202044,431.7191034,415.7821999,4117.433908,350.1322555,159.9334053,0.676988413,0.26919742,1.038329932,9.537298387,9.902862388,0.676988413,0.476549662,11.75965323,Covid-19
3,128,278,440,25.47019267,14.24155959,73.90559159,12.76615297,134.8671875,0.460431655,0.829069122,1.788441252,2.901650276,5.189431052,0.460431655,0.290909091,5.789182673,Covid-19
5,168,388,768,34.58299186,13.3156433,105.6690476,14.62546558,136.7559524,0.432989691,0.9229022,2.597170192,3.055520702,7.935707287,0.432989691,0.21875,7.225004015,Covid-19
6,179,183,209,19.821418,11.48620742,48.97056275,15.09668435,174.0167598,0.978142077,0.814983155,1.725671257,2.470588267,4.263423161,0.978142077,0.85645933,3.243795896,Covid-19
3,198,476,644,35.69414574,20.62524343,127.491378,15.87770229,180.3838384,0.415966387,0.81615526,1.730604822,3.571772776,6.181327191,0.415966387,0.307453416,8.029586129,Covid-19
4,101,107,130,13.0877053,9.832250513,35.55634919,11.34007028,192.1386139,0.943925234,0.660008023,1.331099659,2.716774894,3.616298134,0.943925234,0.776923077,3.135461095,Covid-19
1,284,384,667,31.04663419,14.82918609,83.24873734,19.01578373,131.9084507,0.739583333,0.878554394,2.093616872,2.681409419,5.613844,0.739583333,0.425787106,4.377875692,Covid-19
2,23394,34165,48096,281.2897175,127.0274926,1440.195093,172.586691,137.4275028,0.684735841,0.892225808,2.214400299,5.119970632,11.3376645,0.684735841,0.486402196,8.344763345,Covid-19
4,257,457,682,34.15980295,18.55824948,115.4974747,18.08929415,131.5097276,0.562363239,0.839553244,1.840680232,3.381093118,6.223511264,0.562363239,0.376832845,6.384852482,Covid-19
5,131,255,378,21.47943059,16.40061925,72.31980515,12.91488987,131.6335878,0.51372549,0.645748709,1.309671925,3.366933069,4.409577714,0.51372549,0.346560847,5.599722946,Covid-19
8,358,443,700,28.37756842,19.41928916,94.53300859,21.34993576,132.0726257,0.808126411,0.72918343,1.461308299,3.331258238,4.867995311,0.808126411,0.511428571,4.4277889,Covid-19
9,657,1128,1736,57.24506465,20.31884331,193.4030663,28.92262749,131.9604262,0.582446809,0.934887225,2.817338752,3.378510749,9.518409258,0.582446809,0.378456221,6.68691205,Covid-19
10,115,124,152,19.02955389,7.75113451,43.55634919,12.10051849,154.8,0.927419355,0.913285118,2.455066915,2.288879152,5.619351481,0.927419355,0.756578947,3.599544039,Covid-19
2,11772,25829,44555,324.3397722,77.30563627,1228.408296,122.4278396,150.3085287,0.455766774,0.971179889,4.195551422,3.787411849,15.89028117,0.455766774,0.264212771,10.03373334,Covid-19
3,177,230,361,20.70049694,12.54836758,70.9766594,15.01210843,133.7853107,0.769565217,0.795322317,1.649656564,3.428741813,5.656246436,0.769565217,0.490304709,4.727960749,Covid-19
4,18601,107600,174960,555.229816,243.947289,2964.799349,153.8945378,143.4822321,0.172871747,0.89830974,2.276023719,5.339769701,12.1534425,0.172871747,0.106315729,19.26513696,Covid-19
5,561,856,1135,237.8567687,3.379694406,428.0832611,26.72615544,143.2905526,0.655373832,0.999899048,70.37818811,1.799752278,126.6633043,0.655373832,0.494273128,16.01739023,Covid-19
6,123,222,368,25.76011019,12.17314171,85.254834,12.51433035,136.7723577,0.554054054,0.881299665,2.116143129,3.309567908,7.00351939,0.554054054,0.33423913,6.812576593,Covid-19
7,15669,19044,23652,331.0770477,63.81394823,1141.969696,141.245851,149.9621546,0.822778828,0.981248582,5.18816116,3.449256613,17.89529919,0.822778828,0.662480974,8.084978695,Covid-19
8,400,627,880,42.68588492,15.23025372,143.3319985,22.56758334,133.39,0.637958533,0.934181423,2.802703469,3.357831253,9.411005302,0.637958533,0.454545455,6.351233816,Covid-19
9,8497,12575,16459,169.9633051,84.88907747,948.7321061,104.0130589,137.3135224,0.675705765,0.866339645,2.002181083,5.581981978,11.17613873,0.675705765,0.516252506,9.121278776,Covid-19
1,468,1754,3234,64.62002547,45.80355664,287.7350647,24.41057367,139.0982906,0.2668187,0.705395774,1.410808029,4.452722862,6.281937164,0.2668187,0.14471243,11.78731269,Covid-19
2,2411,6076,13321,181.3303268,37.20028317,630.5056634,55.40560028,140.6847781,0.39680711,0.97873012,4.874434045,3.477110943,16.94894796,0.39680711,0.180992418,11.37981829,Covid-19
3,119,191,279,33.146492,6.343128954,74.07716447,12.30916349,137.8319328,0.623036649,0.981518647,5.225574357,2.234841758,11.67833178,0.623036649,0.426523297,6.018050254,Covid-19
5,330,539,1104,41.95822542,13.71598409,152.4680374,20.49802551,137.8242424,0.612244898,0.945060252,3.059075101,3.63380567,11.11608445,0.612244898,0.298913043,7.438181661,Covid-19
6,139,239,608,41.88621117,6.918832655,94.49137803,13.30339418,139.1510791,0.581589958,0.986263164,6.053941938,2.255906548,13.65712726,0.581589958,0.228618421,7.102802243,Covid-19
1,724,1287,1536,59.13815393,36.31024995,199.9238816,30.36157819,232.6464088,0.562548563,0.789313608,1.628690356,3.380624322,5.505990232,0.562548563,0.471354167,6.584765794,Covid-19
2,450,595,799,51.5000163,15.46897733,124.2842712,23.93653682,223.9644444,0.756302521,0.953823268,3.329245056,2.413286057,8.034420674,0.756302521,0.563204005,5.19224114,Covid-19
3,377,725,2163,101.6325235,7.506830672,207.2903679,21.90916038,143.132626,0.52,0.997268436,13.5386727,2.039606622,27.61356649,0.52,0.174294961,9.461356088,Covid-19
5,120,245,903,55.4126823,4.260565485,93.18376618,12.36077446,140.85,0.489795918,0.997039743,13.00594545,1.681632477,21.87122027,0.489795918,0.132890365,7.538667294,Covid-19
1,221,331,405,33.87206888,12.07478585,84.76345597,16.77456227,221.0316742,0.667673716,0.934302157,2.805190031,2.502458774,7.019872406,0.667673716,0.545679012,5.053094954,Covid-19
2,139415,207426,234240,543.2861934,503.1140231,4823.734557,421.317803,173.2108812,0.672119214,0.377383484,1.079847049,8.878809394,9.587756126,0.672119214,0.595180157,11.4491591,Covid-19
4,475,727,1696,44.98077912,19.97129414,160.0243866,24.5924538,135.0042105,0.653370014,0.896028678,2.252271626,3.557617047,8.012719931,0.653370014,0.280070755,6.507052445,Covid-19
3,274,476,840,66.57499418,6.876121425,163.0893578,18.6779987,130.5145985,0.575630252,0.994651923,9.682056215,2.44970893,23.71821957,0.575630252,0.326190476,8.731629145,Covid-19
4,656,771,1125,69.62249646,13.85573701,178.3969696,28.90060798,137.3262195,0.850843061,0.979996981,5.024813651,2.562346637,12.87531436,0.850843061,0.583111111,6.172775665,Covid-19
2,214,308,500,27.55771469,13.52395855,94.46194078,16.50676415,131.2429907,0.694805195,0.871300223,2.037695886,3.427785716,6.98478485,0.694805195,0.428,5.72262013,Covid-19
